en_sentence	translation	variety	county	orthography
The Tbilisi Kurdish Theatre’s repertoire includes several foreign plays including Until the Ox-Cart Turns Over by Otia Ioseliani, From Three to Six by Alexander Chkhaidze, Twenty Minutes with an Angel by Alexander Vampilov, My House Is Not Your House by Zhirayr Ananyan, The Tree Branch by Yuri Vizbor and Foreign Groom by Ashot Papayan.	"ڕزۆمەی شانۆی کوردی تفلیس دەخوەگر چەندین شانۆنامەی بیانییە، ئەژ ئەونی تۆنیمن ڤە ""تا ئەو ڤەختەی ک گاری گا چەپ کەرێ"" ئەژ نڤیسین ئوتیا ئیوسلیانی، ""ئەژ سێ تا شەش"" نڤیسین ئەلەکساندەر چخائیدزە، ""بیست دەقیقە ئەگەرد فریشتەیێ"" نڤیسین ئەلەکساندەر وامپیلۆف، ""ماڵ م ماڵ تو نیە"" ئەژ نڤیسین ژیریر ئانانیان، ""پەل دار"" ئەژ نڤیسین یووری ویزبوور و ""زۆمای بیانی"" ئەژ نڤیسی ئاشووت پاپایان ئاماژە بکەریمن"	Pehley	Pahleh	Southern Kurdish
In 1990, Ezizê Gerdenzerî’s Zarîna Çiya (Wailing Mountains), a historical drama about the exodus of Yezidi Kurds of the Ottoman Empire to the Caucasus during the First World War, was staged by the Kurdish Theatre of Tbilisi under the direction of Mirazê Uzo.	"دە ساڵ ١٩٩٠، ""زارینا چیا"" ئەژ نڤیسین عەزیزێ گەردەن‌زەری، درامای دیرووکیێ سەبارەت ڤە کووچ کوردەل ئێزەدی ئمپراتووریەت عوسمانی ڤە قەفقاز دە سەردەم جەنگ جهانی یەکەم، ئەژ لایەن شانۆی کوردی تفلیسەو ڤە دەرهێنەری میرازێ ئوزۆ نمایش کریا"	Pehley	Pahleh	Southern Kurdish
This performance along with performances of Cîran, Siyabend û Xecê, Mala Min Mala Te Ye (My House Is Your House), Sinco Qîza Xwe Dide Mêr, and Xesû were recorded by the Kurdish Institute of Paris (headed by Kendal Nezan).	"ئێ نمایشە ڤەگەرد نمایشەل ""جیران""، ""سنجۆ قیزا خوە ددە مێر""، ""سیابەند و خەجێ""، ""مالا من مالا تە یە"" و ""خەسوو"" ئەژ لایەن ئەنستیتۆ کوردی پاریس (ڤە سەرپەرەشتی کەندال نەزان) توومار کریایە"	Pehley	Pahleh	Southern Kurdish
The Kurdish Theatre of Tbilisi was closed after the dissolution of the Soviet Union.	شانۆی کوردی تفلیس دمای ئەڵڤەشانەوەی یەکێتی سوڤیەت داخریا.	Pehley	Pahleh	Southern Kurdish
The Kurdish Theatre of Tbilisi managed to resume its activities in 1998 with a grant provided by the Georgian government.	شانۆی کوردی تفلیس دە ساڵ ١٩٩٨ ڤە هم‌کاری ئابووری دەوڵەت گورجستان تۆنس دەس ڤە چالاکییەلی بکەرێەو	Pehley	Pahleh	Southern Kurdish
Meanwhile, in Moscow,  ̧Salîko Bêkes (b.1956), a veteran of the Tbilisi theatre, attempted to launch a theatre movement.	هم‌زەمان دە مۆسکۆ، شالیکۆ بێکەس (ڤەدیریەتەی ١٩٥٦)، کۆنەکار شانۆی تفلیس، تەقەلا کرد تا یەێ جمشت شانۆیی دەسپێبکەرێ	Pehley	Pahleh	Southern Kurdish
He wrote and staged several plays between 1994 and 1996 but it was only in 2007 that he officially established his group, Mediya Theatre.	"دە بەین ساڵەل ١٩٩٤ تا ١٩٩٦ چەندین شانۆنامە نیسەن و نمایشۆن کرد، ئەما دە ساڵ ٢٠٠٧ بی ک ڤە شێڤەی فەرمیەو گرووپ خوەی ڤە ناو "" میدیا تئاتر"" ئەڵمەزرەن"	Pehley	Pahleh	Southern Kurdish
Bêkes’s theatre group has participated in festivals in Moscow and Diyarbakir with great success.	گرووپ شانۆی بێکەس ڤە سەرکەفتن فرەیێ دە فستیڤاڵەل مۆسکۆ و ئامەد بەشداری کردییە	Pehley	Pahleh	Southern Kurdish
In recent years, some of his plays including his two-act comedy Kurd û Tûtû (Kurds and Aliens, 2012), which depicts the arrival of aliens in the USSR and their fascination with the stateless Kurdish people, have been performed by Kurdish theatre groups in Turkey.	"دەی ساڵەل ڤیەردە، بڕێ ئەژ شانۆنامەلی، جوور کۆمدیای دوو ئەکتی ""کورد و تووتوو"" (٢٠١٢) ک یەتن بێگانەل ڤە یەکێتی سۆڤیەت و سەرسامبین ئەونی ڤە کوردەل بێ‌دەوڵەت نشۆن دێ، ئەژ لایەن گرووپەل شانۆی کوردییەو دە تڕکیە نمایش کریایە"	Pehley	Pahleh	Southern Kurdish
In Turkey	دە ترکیە	Pehley	Pahleh	Southern Kurdish
Unlike in the Soviet Union, bans and restrictions imposed on the Kurdish language, printing and publishing completely thwarted the growth of Kurdish culture in Turkey for decades	ڤەچواشەی یەکێتی سۆڤیەت، ئەو قەدەغە و کوت و بەندانەی ک ڤەسەر زۆن کوردی، چاپ و بڵاوکردن یەتوویی، ڤەر درێژەی چەند دەهەیێ گەشەی فەرهەنگی کوردی دە تڕکیه ڤە تەمامی ئەڵمرکەن.	Pehley	Pahleh	Southern Kurdish
The first Kurdish play that was published in Turkey since the creation of the Republic was Birîna Re ̧s (Black Wound).	"یەکەمین شانۆنامەی کوردییێ ک دە دمای دامەرزانن کومار دە تڕکیه یەتە چاپ و بڵاوکردن، ""برینا ڕەش"" بی."	Pehley	Pahleh	Southern Kurdish
Birîna Re ̧s, which was published in both Kurdish and Turkish in 1965, was written by Musa Anter (1920–92), a leading figure of the Kurdish movement in Turkey who wrote his play during his imprisonment in Harbiye Military Prison.	 برینا ڕەش دە ساڵ ١٩٦٥ ڤە دوو زۆن کوردی و تڕکی بڵاو کریا و ئەژ نڤیسین مووسا ئەنتەر (١٩٩٢-١٩٢٠)، یەکێ ئەژ کەسایەتییەل دیاری جمشت کورد دە تڕکیه بی ک ئی شانۆنامە دە سەردەمێ ک دە بەندیخانەی سەربازی حەربییە بی، نیسەن.5	Pehley	Pahleh	Southern Kurdish
During the 1960s in Silvan, which was the main centre of Kurdish activism in Turkey, Kurdish activists within the Workers’ Party of Turkey (Türkiye I· ̧sçi Partisi, TI·P) including Mehdi Zana, the chairman of TI·P’s Silvan branch, organized a series of meetings to protest the backwardness of the east and south-east Anatolia regions.	دە دەهەی ١٩٦٠ دە فارقین ک ناڤەند سەرەکی چاڵاکی کوردەل بی، چاڵاکڤانەل کورد دە حزب کارگرەل تڕکیه (Türkiye Işçi Partisi, TIP)، ئەژ ئەونیش، مهدی زانا، ڤەرپرس لق فارقین، زەنجیرەیێ ئەژ کووبینەلێ ڤەر دەرڤڕین ناڕەزایەتی بەرابەر ڤە دماکەفتەیی ڕووژهەڵات و باشوور-ڕووژهەڵات ئەنادۆل ڤەڕێەو بردن	Pehley	Pahleh	Southern Kurdish
It was during this period that Zana met Mamoste Cemîl, the veteran of Kurdish theatre in Turkey.	هێ دە دەورە بی ک زانا ڤەگەرد ماموستا جەمیل، ئەژ ماموستال دێرینەی شانۆی کوردی دە تڕکیه ئاشنا بی	Pehley	Pahleh	Southern Kurdish
After witnessing his production of Buzlar Çözülmeden (Before Ice Thaws), Zana recognized the potential of theatre as an important propaganda tool.	"زانا دمای دین شانۆنامەی "" Buzlar Çözülmeden""(ڤەر ئەژ تەویاین یەخ)، توانایی شانۆ جوور ئامراز گرینگ تەبلیغاتییێ ئژناسی."	Pehley	Pahleh	Southern Kurdish
For this purpose, he set up a ‘theatre club’ to reach out to the village youth, teach them about socialism and strengthen their class and national consciousness 	"ڤەر ئێ مەبەستیش ""یانەی شانۆ"" ڤەر نزیک‌بین ڤە جوانەل ئاوایی ڤە ڕێ خس تا سۆسیالیسم یادۆن بێ و هووشیاری چینایەتی و نەتەوەیی ئەونی ئازدارەو بکەرێ "	Pehley	Pahleh	Southern Kurdish
Zana was also among the Kurdish activists who organized the first (clandestine) celebration of Newroz in Turkey in the mid-1960s.	هێچنە زانا ئەژ ئەو چاڵاکڤانلە بی ک یەکەمین چەشن (نهێنی) نەوڕۆز دە تڕکیه دە ناوەڕاس دەهەی ١٩٦٠ سازکردن	Pehley	Pahleh	Southern Kurdish
Newroz was of particular symbolic value to the nationalist struggle due to its association with the legend of Kawa, the blacksmith who rebelled against the tyrant King Dehak and liberated the ancestors of the modern Kurds.	نەوڕووز ڤە مدووی پەیڤەست بین ڤە ئوستوورەی کاوە، ئاسنگەرێ ک ڤە دژ پاشای ستەمکار زەحاک یاخی بی و باپیرەل کوردەل ئێمڕوویین ئازاد کرد، بەهای ڕەمزین تایبەتێ ڤەر خەباتەل ناسیۆنالیستی داشت.	Pehley	Pahleh	Southern Kurdish
The 1970s–1980s saw a proliferation of clandestine leftist Kurdish parties that used the legend of Kawa as a symbol of the Kurdish people’s struggle.	دەهەل ١٩٧-١٩٨٠ ڤینەر ڤڵەنەوبین حزبەل چەپ ئەوشاریایە بین ک ئەژ ئەفسانەی کاوە جوور هێمای پاڤەگەزدان مەردم کورد کەڵک دگرتن.	Pehley	Pahleh	Southern Kurdish
In 1978, Kemal Burkay’s Dawiya Dehaq (The Fall of Dehak) was published in the socialist magazine Özgürlük Yolu (Freedom Path) in both Turkish and Kurdish.	"دە ساڵ ١٩٧٨، کەماڵ بورکای ""داویا دەحاق"" دە گۆڤار سۆسیالیستی Özgürlük Yolu (ڕێگەی ئازادی) ڤە دوو زۆن تڕکی و کوردی بڵاو کرد"	Pehley	Pahleh	Southern Kurdish
The play depicted the Kurdish aristocracy’s complicity with the tyrant king who is ultimately slayed by the blacksmith Kawa, the symbol of the exploited proletariat.	ئێ شانۆنامە همدەسی ئەشراف کورد ڤەگەرد پاشای ستەمکار نشۆن دێ ک دماکار ڤەدەس کاوەی ئاسنگەر، هێمای پرۆلیتاریای ئستعمارکریا، کوشێ	Pehley	Pahleh	Southern Kurdish
Dawiya Dehaq was staged on Kurdish New Year of 1978 in Dilan Cinema in Diyarbakır by a youth organization associated with the Kurdistan’s Socialist Party (PSK or TKSP).	داویا دەحاق دە ساڵ نوو کوردی ١٩٧٨ دە سینەما دیلان ئامەد ئەژلایەن ڕێکخراوەی جوانانێ ک ڤەگەرد حزب سۆسیالیست کوردستان (PSK یا TKSP) نمایش‌کریا	Pehley	Pahleh	Southern Kurdish
The play was also staged in Adana, Ceyhan and Istanbul before the 1980 coup.	ئێ نمایشە ڤەر ئەژ کودەتای ١٩٨٠ دە ئادانا، جهان و ئسانبوڵ-یش نمایش‌کریا	Pehley	Pahleh	Southern Kurdish
Dawiya Dehaq was resurrected in 1991 by the amateur theatre group  ̧Sanoya Roja Azadî (Freedom Day Theatre), who staged the play at the Istanbul meeting room of HEP (People’s Labour Party).	"داویا دەحاق دە ساڵ ١٩٩١ ئەژلایەن گرووپ ئاماتۆر تئاتر ""شانۆیا ڕۆژا ئازادی"" بنیات نریاوە ک ئێ شانۆگەرییە دە ئتاق و ژوور جەڵەسەی HEP (حزب کارگر گەل) لق ئستانبوڵ نمایش کرد"	Pehley	Pahleh	Southern Kurdish
The glorification of Kawa reached its peak after the violent death of PKK leader Mazlum Dogan in the notorious Diyarbakir Prison on the Newroz of 1982.	شکوومەندکردن کاوە دمای مردن تن‌وتێژانەی مەزلوم دۆغان ڕێبەر پ‌ک‌ک دە زندان بەدناو دیاربەکر دە نەوڕووز ١٩٨٢ ڕەسیە لیتکە	Pehley	Pahleh	Southern Kurdish
Dogan’s death inspired his fellow inmate Selim Çürükkaya to write a short Turkish-language play entitled Demirci Kawa ve Ça ̆gda ̧s Kawa Destanı (The Blacksmith Kawa and the Tale of the Contemporary Kawa).	"مردن دۆغان ئلهامدەر هم‌زندانییەکەی سەلیم چوروککایا بی تا کورتە شانۆگەرییێ ڤە زۆن تڕک ڤە ناو "" Demirci Kawa ve Çagdaş Kawa Destanı"" (کاوەی ئاسنگەر و چیرووک کاوەی سەردەم) بنیسنێ"	Pehley	Pahleh	Southern Kurdish
Çürükkaya’s play which immortalized Dogan as the modern-day Kurdish hero was performed Musa Anter was assassinated by the Turkish secret service in 1992 in at Newroz parties in the diaspora..	شانۆگەری چوروککایا ک دۆغان جوور قەهرەمان کورد ئێمڕوویینێ نەمر کرد، دە جەشنەل نەوڕووزی دە دیاسپۆرا نمایش‌کریا	Pehley	Pahleh	Southern Kurdish
Both Demirci Kawa ve Ça ̆gda ̧s Kawa Destanı and Dawiya Dehaq were only published after the repealing of the language ban in 1991.	"هەردوو بەرهەم ""Demirci Kawa ve Çagdaş Kawa Destanı"" و ""داویا دەحاق"" تەنیا دمای ئەڵگرتن قەدەغەی زۆن کوردی دە ساڵ ١٩٩١ بڵاوکریان"	Pehley	Pahleh	Southern Kurdish
With the 1980 military coup, public speaking or printing in Kurdish was officially banned.	ڤەگەرد کودتای سەربازی ١٩٨٠، قسەکردن دە کوومەڵگا یا چاپ ڤە زۆن کوردی ڤە فەرمی قەدەغە کریا	Pehley	Pahleh	Southern Kurdish
Theatre in Kurdish was, therefore, a clandestine affair that would result in government persecution.	ڤەێ شێڤە، شانۆ ڤە زۆن کوردی کار نهێنییێ بی ک دڤییە ئەنجام ئازار و ئەزیەت ئەژلایەن دەوڵەتەو	Pehley	Pahleh	Southern Kurdish
Despite the ban, Mamoste Cemîl set out to stage Kurdish-language plays with the help of amateur actors.	سەرەڕای قەدەغەکردن، ماموستا جەمیل ڤە همکاری ئەکتەرەل ئاماتۆر نمایشەلێ ڤە زۆن کوردی نمایش دکرد	Pehley	Pahleh	Southern Kurdish
Their plays, which included Axa Sor (Red Soil), Dîlana  ̧Ser (War Dance) and Hacî Amer (Haji Amar), addressed the Kurds’ current issues such as the ‘village guard’ system and were all performed in private homes/	"شانۆنامەل ئەونی ک بریتی بیژ ئەژ ""ئاخا سۆر""، ""دیلانا ڕەش"" و ""حاجی ئامەر""، ڤە پرسەل هەنیدار کوردەل جوور سیستەم ""پاسەڤان ئاوایی"" ئاماژە دکرد و گرد دە ماڵەل تاکەکەسی نمایش دکریان."	Pehley	Pahleh	Southern Kurdish
It was only after the repeal of the ban on the use of Kurdish in recording and print (Law 2932) in 1991 that serious attempts to institutionalize a national Kurdish theatre began to be made.	تەنیا دمای هێزگرتن قەدەغەی ڤەکاربردن زۆن کوردی دە تومارکردن و چاک (داتەک ٢٩٣٢) دە ساڵ ١٩٩١ بی ک تەقەلال نوویێ ڤەر دامەرزاوەییکردن تئاتر نەتەوەیی کوردی دەسپێکرد	Pehley	Pahleh	Southern Kurdish
