en_sentence	translation	variety	county	orthography
In that sense, Kurdistan in Iraq is at one end of the spectrum and Iranian Kurdistan is on the other.	ئی ڕووداوەل ناکاوانە ئەڕان کورد بیە بنەبەرد لازم ئەڕان دیاری کردن جمشتەلێ نەتەوی زووردار	Sahneyi	Sahna	Laki Kurdish
Kurdistan in Iraq: Inching Towards Independence?	هێزداربین ناسیۆنالیزم ڤە دەرەوەی خەت کیشیەل مەرزی	Sahneyi	Sahna	Laki Kurdish
Kurdistan in Iraq, which developed into a quasi-state by the turn of the twenty-first century, is the most advanced and politically organized of all the parts of Greater Kurdistan.	لاچین مەرزەل جوغرافیای نامجا کوردان چوار ڤڵاتەکە	Sahneyi	Sahna	Laki Kurdish
Called Kurdistan Region of Iraq (KRI), itself a euphemism for the state of Kurdistan, this entity has all the trappings of an independent state.	دەوڵەت سازی ڤە عێراق و سوریە	Sahneyi	Sahna	Laki Kurdish
It has a government independent of Baghdad (the Kurdistan Regional Government, or KRG) as well as a parliament of its own, the elections for which are held separately from the Iraqi general elections.	؛ و شەڕی سەرڤەخۆیێ ئاشکارا نەکریاێ دژ ڤە حکومەت ناوەندی و داعش	Sahneyi	Sahna	Laki Kurdish
Another crucial component of autonomous power is the Peshmerga, which has metamorphosed from a guerrilla organization into an effective and well-organized military force.	ئەمان؛ تن و تاف نەتەوەسازی و بنیاتنان دەوڵەت ڤە هەر ناوچەیکا پەیوەندی دار بیە ڤەگەرد هووکارەل جوراجور	Sahneyi	Sahna	Laki Kurdish
The KRI has an undeclared capital, Erbil,	گرنگی ئابوری و ئستراتیژی ڕاهبردی هەر پارچە ئەژ کوردستان؛	Sahneyi	Sahna	Laki Kurdish
as well as a national anthem and a national day, Newroz, that differ from those of Iraq.	هامسەنگی زوور ڤە نامجا بازیگەرغەیر دەوڵەتیە و دەوڵەت- نەتەوەی حاکم؛	Sahneyi	Sahna	Laki Kurdish
Likewise, the Iraqi Kurds have their own flag, which is hoisted everywhere in Kurdistan and can be seen on the badges of Peshmerga soldiers.	پەیوەندی نامجا حکومەت و بازیگەرغەیر دەوڵەتیە ڤەگەرد کوومەڵگەی جیهانی یا نیاشتنێ پەیوەندی	Sahneyi	Sahna	Laki Kurdish
The Iraqi flag is almost nonexistent in the KRI – it is visible in only a few places, such as Erbil Airport.	«و ئەژ کول گرنگتر هێز و یەکگرتن ناسیۆنالیزم کوردی ئێ بەراورد ڤەگەرد ناسیۆنالیزمی دەوڵەت دەسەڵاتدار».	Sahneyi	Sahna	Laki Kurdish
Another symbol of independence is the Kurdish language, which was declared the official language of the region and is used by the administration, the media, and schools and universities	ڤەی تەرزە کوردستان ئێ عێراق و کوردستان ئێ ئێران هەرکامان ڤە یەک سەرێ ئی ڕادە مەنیشن.	Sahneyi	Sahna	Laki Kurdish
The two airports in Erbil and Sulaymaniyya, built in the last few years, grant the region a degree of freedom to communicate independently with the outside world. For a region with no access to the sea, such an asset is crucial for survival.	کوردستان عێراق: گام نیاین ڤەرێ سەرڤەخویی؟	Sahneyi	Sahna	Laki Kurdish
The international oil companies that flocked to Kurdistan in post-Saddam Iraq not only helped develop the oil sector but also became the Kurds' advocates vis-à-vis their governments	کوردستان عێراق ک ڤە سەرەتا سەدەی بیست و یەک بیە نیمچە دەوڵەتێ، پێشکەفتەترین و ئەژ باوەت سیاسی سامان گرتێ ترین بەش کوردستان کەڵینگە.	Sahneyi	Sahna	Laki Kurdish
All in all, there were 47 companies from 17 countries operating in the KRG.12 Thus	ئەی دامەزراوە (KRI) نام هەرێم کوردستان عێراقەسێ کە وژ شرۆڤەێ ئەژ دەوڵەت کوردستانە؛ کول تایبەتمەندییەل ڤڵاتێ سەرڤەخۆی دێرێ.	Sahneyi	Sahna	Laki Kurdish
Thus, American oil companies with vested interests in Kurdistan, such as Exxon Mobil, pushed the American administration to support the Kurds.	هەرێم کوردستان دەوڵەتێ سەرڤەخۆ ئەژ بەغدایە (حکومەت هەرێم کوردستان یا هەرێم کوردستان) هەروەها پەڕلەمان وژێ هەس، ک هەڵبژاردنەێ جیا ئەژ هەڵبژاردنەل گشتی عێراق ئەنجامە ماوا.	Sahneyi	Sahna	Laki Kurdish
Oil was also a main vehicle for facilitating a rapprochement between Ankara and Erbil	یەکێترئەژ باڵەل سەرەکی و گرینگ دەسەڵات هەرێم کوردستان هێز پێشمەرگەیە ک ئەژ ڕێخراوێ چریکی گوەڕیاسا ڤەرێ هێزێ نزامی کاریگەر و یەک خشت.	Sahneyi	Sahna	Laki Kurdish
The Kurdish- Turkish pipeline that was inaugurated in May 2014, and which functions independently from Baghdad, is a case in point.	حکومەت سەروژێ کوردستان عێراق پایتەخت تایبەت وژێ هەس؛ هەولێر.	Sahneyi	Sahna	Laki Kurdish
On another level, Kurdish national consciousness was strongly reinforced by the educational system, which flourished during the years of the economic boom (2003-14).	سروودێ نەتەوەیی جیا و نەوڕووژ ڕووژێ نەتەوەیی جیا؛ ک کولان جیاوازە ڤەگەرد عێراق.	Sahneyi	Sahna	Laki Kurdish
This system is entirely separate from the Iraqi system and curricula.14 All the textbooks are in Kurdish, so unlike the older generation, Kurdish youth no longer know or use Arabic.	ڤه هەمان شێڤه کورد عێراق پەرچەم وژ دێرێ ک ڤه گشت شوونێ ئەژ کوردستان هیزە مەگرێ و ڤە سەر نیشانەی سەربازەل پێشمەرگه دیارییە.	Sahneyi	Sahna	Laki Kurdish
Similarly, the narrative in these textbooks puts the emphasis on Kurdistan and Kurdish society, history and culture rather than on Iraq and the Arabs.	ئاڵای عێراق ڤە هەرێم کوردستان نزیکە ڤە نەبوونە و تەنیا ڤە چەند شوون جوور فڕوکەخانە هەولێر ماو بوونینێ.	Sahneyi	Sahna	Laki Kurdish
"Sherko Kirmanj maintains that the ""KRG history textbooks present a core political message that the Kurds, as a national group in the world of nation-states, have the right to self-determination and statehood."	یەکێ تر ئەژ نیشانەل سەروژ بوون؛ زوان کوردیە ک زووان ڕەسمی هەرێم کوردستانە و ڤە شوونەل ئێداری و مێدیا و مەدرەسە و زانستگال ڤەکارە مەچوو.	Sahneyi	Sahna	Laki Kurdish
Another revolution took place in the higher education system whereby, according to the Ministry of Higher Education and Research, there are now no fewer than 28 universities in the KRI, 14 of which are private.	دو فڕۆکەخانەی هەولێر و سلێمانی کە ڤە ساڵان ڤەردەست دورستکریانە؛ پلەێ ئەژ ئازادی هاتن چین و پەیوەندی سەروژ ڤەگەرد دونیای دەر مەڤەخشێە هەرێم کوردستان ئەڕا هەرێمێ ک دەستبڕەس ڤە ئاو ئازادێ نیە، سەرمایە گرانێ ئەڕا مەنن ڤە ژمارە مای.	Sahneyi	Sahna	Laki Kurdish
These achievements have turned the KRI into a source of pride and inspiration for all Kurds and a model to be followed, at least on the popular level.	کۆمپانیەل نەفتی نێودەوڵەتی ک ڤە عێراقێ دومای سەدام هڵاماتان هاوردە سەر کوردستان؛ نەتەنیا بینە یارمەتیکەر پەڕەدان ڤە بەش نەفتا؛ بەڵکو بینە پشتگیر کورد ڤە دژ حکومەتەلان.	Sahneyi	Sahna	Laki Kurdish
They are all the more impressive when we recall the abyss into which the Kurds of Iraq had been thrown by Saddam Hussein's Baath regime less than three decades before.	ڤەگشتی 47 کۆمپانی ئەژ 17 ڤڵات ڤە هەرێم کوردستان چالاک بین.	Sahneyi	Sahna	Laki Kurdish
How was this accomplished?	ڤە بوونە یە کۆمپانیەل نەفتی ئەمریکایی جوور ئێسۆن مۆبیل، ڤەگەرد بەرژەوەندی هامبەش ڤە کوردستان؛ فشاریان هایشتە سەر حکومەت ئەمریکا ئەڕان پشتیوانی ڤە کورد.	Sahneyi	Sahna	Laki Kurdish
What advantages did this region have in comparison to the others, and what are the challenges ahead?	هەمیش نەفت ئامراز سەرەکی بی ئەڕان ئاسانکاری نزیکی ئانکارا و هەولێر.	Sahneyi	Sahna	Laki Kurdish
The road to the emergence of a Kurdish quasi-state has been tortuous and long, lasting for some eighty years.	هێڵ لولە نەفتی کوردی-تورکی ک ڤە مانگ مێ 2014 کەتە ڕێ و جیا ئەژ بەغدا کارە مەکێ؛ نموونەێ ئەژ یانەسە.	Sahneyi	Sahna	Laki Kurdish
Even now it is not yet completed.	ڤە ئاستێترا هۆشیاری نەتەوەیی کورد ڤە بوونە سیستم پەروەردە فرە ڤەهێزترا بی ک ڤە سالەل ڕەونەق ئابووری (2003-14) شکوفا بیا.	Sahneyi	Sahna	Laki Kurdish
The KRI's success lies in various geopolitical and socioeconomic factors.	ئی سیستمە بە تەمامی جیا ئەژ سیستم پەروەردە و پرۆگرامەل دەرسی عێراقە. گشت کتاوەل دەرسی ڤە زوان کوردییە؛ هانە دی جوانەل کورد بەرچەپ نەسل پێشین نە زوان عەرەبیە مەزانن و نە ئەژ ئەۏ ئستفادە مەکەن	Sahneyi	Sahna	Laki Kurdish
First, one should mention Britain's vacillating policies towards the Kurds in the early years of the Iraqi state,	ڤە هەمان شێڤە ڕووح و ڕەوایەت کتاوەل دەرسی جەخت ڤەسەر کوردستان و کوومەڵگای کوردی و مێژوو و کولتوور کوردستان دێرێ تا ئەڤەی گرنگی ڤە عێراق و عەرەب بەێ.	Sahneyi	Sahna	Laki Kurdish
when it promised autonomy to the Kurds and then reneged on that promise.	شیرکو کورمانج باوەڕمەندە «کتاوەل مێژووی هەرێم کوردستان پەیامێ سیاسی سەرەکی دێرێن ک کورد جوور گرووهێ نەتەوەیی ڤە نام جەهان دەوڵەت- نەتەوەل؛ ماف دیاری کردن چارەی نۊس و خاون حکومەت تایبەت وژ بینێ هەس».	Sahneyi	Sahna	Laki Kurdish
Then there was the Local Languages Law, a kind of cultural autonomy the Kurds managed to gain at the end of the British Mandate in 1932.	شۆڕشێ تر، ڤە سیستم خوێندن باڵا ڕوویدا ک ڤەبوونە ئەڤە؛ ڤە سەر ئامار وەزارەت خوێندن باڵا و توێژینەوە ڤە نام هەرێم کوردستان زیاتر ئەژ 28 زانستگا هەن کە 14یان زانستگا شەخسیە.	Sahneyi	Sahna	Laki Kurdish
Though not fully implemented, it set a precedent no Iraqi government could disregard.	ئی دەستکەتەلە کوردستان عێراق کردێەسە جێگای شانازی و ئێلهام ئەڕان گشت کوردەل و مۆدێلێ ک هەڤەجەس لانێکەم ڤە سەر ئاستی گشتی پەیڕەوی ڤەرن بکرێ.	Sahneyi	Sahna	Laki Kurdish
Another unique factor that did not exist in the other Kurdish regions was political autonomy, which the Baath government in Iraq granted to the Kurds in 1970.	ئی دەستکەتەلە هەنێ چەمگیرتر دیاریا ماون ک بایژیمە ڤیر کەمتر ئەژ سێ دەهە پێش کورد ڤە عێراق ئەژ لایەن ڕژێم بەعسی سەدامە کەتویە چێ پەلای پەلیێ.	Sahneyi	Sahna	Laki Kurdish
The Baath made this tactical move less than two years after they took power in order to gain the Kurds' goodwill until control could be stabilized in the government’s hands.	ئی دەستکەتەلە چوو سەرەنجام گرتا؟	Sahneyi	Sahna	Laki Kurdish
This pseudo-autonomy was dismantled five years later, but did prepare the ground for the establishment of a genuine Kurdish autonomy years later	هەرێم کوردستان عێراق چ خاڵ باشێ نسبەت ڤە پارچەل تر کوردستان داشتێ و چ مشت‌ومڕەلێ هەسە ڤەر ئی مەنتەقە؟	Sahneyi	Sahna	Laki Kurdish
No less important is the continuity in the leadership symbolized by the Barzanis and the Talabanis.	ڕێگا سەرهەڵدان نیمچە دەوڵەت کورد ڤە هەرێم کوردستان پێچاوپێچ و درێژ بی و نزیکەی هەشتا ساڵ درێژە داشتێ	Sahneyi	Sahna	Laki Kurdish
The former, who began their struggle against the central government in the late days of the Ottoman Empire, carried on with it throughout the twentieth century and beyond.	ئی ڕێگایە هالیپا تەمام نێڤیە.	Sahneyi	Sahna	Laki Kurdish
The Talabanis have followed suit since the 1960s.	سەرکەتن هەرێم کوردستان ڤە فاکتورەل جوراجور ژیۆپۆلێتیک و کوومەڵایەتی- ئابووری گرێ واردێە.	Sahneyi	Sahna	Laki Kurdish
Though these elites suffer from nepotism and corruption, they provide a sense of stability and continuity, especially in comparison to the new elites emerging in the Arab part of post-Saddam Iraq.	یەکەم هەڤەجەس ئاماژە بووا ڤە سیاسەتەل نادیار بەریتانیا بەرامبەر ڤە کورد ڤە ساڵانی سەرەتای دامازراندن حکومەت عێراق؛	Sahneyi	Sahna	Laki Kurdish
