en_sentence	translation	variety	county	orthography
but simply that he could get along without further attention,	کوڵ و پوخت، ۋەرو ئانەیە کە ئاڎ بەبۍ چەمڎاریکەرڎەی زېیاتەر تاۋۍ مەنۊۋە،	Lhoni	Tawella	Hawrami_var_1
that his place was needed for some one worse off than he.	یاگەکېش بە کەسېۋی تەری دریێبۍ، کە بارو تەندرۊسیش چاڎی خرابتەر بۍ.	Lhoni	Tawella	Hawrami_var_1
I jumped down to look at him,	من پڕانېرە، تاکو ئاڎی ۋینوو،	Lhoni	Tawella	Hawrami_var_1
I wiped his face with my handkerchief.	من بە دەسەڕەکەو وېم ڕوومەتو ئاڎېم ئەسەریۆ.	Lhoni	Tawella	Hawrami_var_1
sank her claws in his neck,	ئاڎە چنگېش ملو ئاڎیەنە گیرۍ کەرڎۍ،	Lhoni	Tawella	Hawrami_var_1
at which he yelled horribly.	ئاڎیچ حێبەتیېنە هاۋارش کەرڎ.	Lhoni	Tawella	Hawrami_var_1
but he immediately turns back	بەڵام ئاڎ یەکسەر هۊرگېڵاۋە	Lhoni	Tawella	Hawrami_var_1
I behaved like an awful fool on many occasions at that time,	جارا من فرە بارېنە پېسەو گېلېۋی چەڕادەبەدەری ڕەفتارم کەرڎەبۍ،	Lhoni	Tawella	Hawrami_var_1
I was conscious of it myself.	من وېچم ئانەیە زانېنۍ.	Lhoni	Tawella	Hawrami_var_1
she'd fain have ridden forwards,	ئاڎە حەزکەرۍ زېیاتەر غاربڎۊ،	Lhoni	Tawella	Hawrami_var_1
she afeard you should be uneasy.	ئاڎە خەمېش بۍ تۊ هەس بە ناهېۋری کەری.	Lhoni	Tawella	Hawrami_var_1
returned the boy,	کوڕەکە گېڵاۋە،	Lhoni	Tawella	Hawrami_var_1
when the others came back from looking for her,	کاتېۋ ئەۋۍ تەرۍ جە شۊنیەرەگېڵای ئاڎېرە ئامێۋە،	Lhoni	Tawella	Hawrami_var_1
it was to find that the stable lad, who in fact was only stunned, had already recovered and made off.	ئینجا یاۋێنە، شاگرڎە زرنگەکە ناچاریېنە پەی ئاگەی پەناش بەرڎېنە و دماو. وېرەئامای هۊشېش لۋان.	Lhoni	Tawella	Hawrami_var_1
when she cut the matter short,	کاتېۋ ئاڎە بابەتەکېش کوڵیەنە بڕیۆ،	Lhoni	Tawella	Hawrami_var_1
as he stooped his proud head	کاتېۋ ئاڎ بە شانازیۆ سەرو وېش نامنارە	Lhoni	Tawella	Hawrami_var_1
but the great scroll of smoke still hung in the air	بەڵام هەڵای پەڵە دووکەڵەکە گۆرەکە هەۋانە مەنەبۍ	Lhoni	Tawella	Hawrami_var_1
drooped like a flag mournfully in valediction	پېسەو ئاڵاو کاتو پەرسەی ۋەستەرە و نیشت	Lhoni	Tawella	Hawrami_var_1
but she soon composed her face, and thrusting her large self between me and the table	بەڵام فرەش پۆنەشی چڕوچەمو وېش هېۋر کەرڎۆ و زلی وېش خزنانە مېیانو من و مېزەکۍ	Lhoni	Tawella	Hawrami_var_1
she leant forward to his chair	ئاڎە ڕوەو کورسییەکەو ئاڎی نامیارە.	Lhoni	Tawella	Hawrami_var_1
I shrugged and stepped back	من شانېم ئارڎېۋە یۊ و دمارە کېشیانېۋە،	Lhoni	Tawella	Hawrami_var_1
so he could open the doors to the back.	تاکو ئاڎ بتاۋۊ بەرەکا پەشتۍ کەرۊۋە.	Lhoni	Tawella	Hawrami_var_1
flew back to my own room,	ڕەمانېۋە ئۆ هۊڎەکەو وېم،	Lhoni	Tawella	Hawrami_var_1
brought my own water jug	گۊزەئاۋەکۊ وېم ئاۋرڎە.	Lhoni	Tawella	Hawrami_var_1
he had before his eyes that splendor,	ئاڎ ئی شکۊمەڼییەشە ۋەرو چەماۋە بۍ،	Lhoni	Tawella	Hawrami_var_1
the death of a hated individual.	مەرڎەی تاکەکەسېۋی بېزیای.	Lhoni	Tawella	Hawrami_var_1
with that, and the heat of the weather, and about half a pint of brandy that I drank as I left the ship,	سەرەڕاو گەرمی هەۋای و ئانەیە کە من کاتو بەرشییەی جە کەشتییەکەینە نیم بتڵ عارەقم وارڎەبېۋە،	Lhoni	Tawella	Hawrami_var_1
I found myself much inclined to sleep.	حەزو وتەی سەرمەرە زاڵ بییەبۍ.	Lhoni	Tawella	Hawrami_var_1
exposing himself to peril and danger from which,	ئاڎ وېش ۋستەبۍ ۋەرو تەرسۍ و مەتەرسی، کە سەرەنجام پەیش بۍ،	Lhoni	Tawella	Hawrami_var_1
in the issue, he was to reap eternal renown and fame.	جە ڕاو سەرکۆتەی سەرو ئانیشارە نامبانگ و ڕێزی فراۋان بەدەسبارۊ.	Lhoni	Tawella	Hawrami_var_1
he made all his thoughts known to me,	ئاڎ گرڎو ۋیرۆکەرڎەیەکاو وېش لاو منۆ باس کەرۍ،	Lhoni	Tawella	Hawrami_var_1
in particular a love affair which troubled his mind a little.	بە تاییبەت ڕازېۋۊ وەشەۋیسی کە کەمېۋ مەژگو ئاڎیش جەنجڵ کەرڎەبۍ.	Lhoni	Tawella	Hawrami_var_1
the same crannied and crumbling wall down	هەمان دیۋاری ترەکا و لەقبییە	Lhoni	Tawella	Hawrami_var_1
which he had climbed on the night of his unlucky attempt.	کە شەۋۊ کۊششە ناکامەکەیشەنە ملشەرە وڕابۍ.	Lhoni	Tawella	Hawrami_var_1
I might have done it	من ئەشیێ ئانەمە ئەنجامش دابییێ	Lhoni	Tawella	Hawrami_var_1
I doubted if anyone had ever crossed himself for her sake before.	چونکە دڵنېیا نەبېنۍ، کە ۋەڵتەر کەسی تەر پەی ئاڎۍ نزاش وەنېبۊ.	Lhoni	Tawella	Hawrami_var_1
so when he died I took what there was left,	کاتېۋ کە ئاڎ مەرڎ، هەرچېۋ پەی من مەنەبېۋە چنی وېم بەرڎم	Lhoni	Tawella	Hawrami_var_1
because the farm didn't belong to us,	چونکە کېیارگاکە هینو ئېمە نەبۍ	Lhoni	Tawella	Hawrami_var_1
and started up the river, deck passage, and fell overboard	و ڕۊخانەکەرە ڕا کۆتا و چارۊکەکەم دارە و سەرو بەلەمەکەیۆ ئېژیانېرە	Lhoni	Tawella	Hawrami_var_1
I wandered back to the car and	وېڵانە بەرەو ئۆتومەبیلەکە گېڵانېۋە و	Lhoni	Tawella	Hawrami_var_1
then slumped against the hood and	ئینجا وېم بۊنیتەکېشەرە شۊڕ کەرڎۆ و	Lhoni	Tawella	Hawrami_var_1
played with the keys.	بە کڕېڵەکا گەمە کەرېنۍ.	Lhoni	Tawella	Hawrami_var_1
I hitched the towel tighter under my arms and	من تڼ خاۋلیەکەم چېرو باڵامەنە بینا و	Lhoni	Tawella	Hawrami_var_1
marched determinedly from the bathroom.	ڕاپیمایانە گەرماۋەکەنە بەرشییا.	Lhoni	Tawella	Hawrami_var_1
so, at the conclusion of her morning studies,	ۋەرو ئانەیە ئاڎە دماو تەمامیاو وانەکا ۋەڵۍ نیمەڕۊش،	Lhoni	Tawella	Hawrami_var_1
she resorted to the solace of the drawer.	ئاڎە بەرەو سنۊقڵە تاییبەتەکەو وېش لۋۍ، تاکو کەمېۋ وېش خجڵنۊ.	Lhoni	Tawella	Hawrami_var_1
at least, during those three days I was with them	ماۋەو ئا یەرە ڕۊینە، کە من لاو ئاڎیشاۋە بېنۍ	Lhoni	Tawella	Hawrami_var_1
not one of them closed an eye, nor did I either.	هیچ کامشا نەوتۍ و منیچ چەمېم نەقووجنێ.	Lhoni	Tawella	Hawrami_var_1
he knew personally had been killed or wounded,	ئاڎ وېش زانۍ، کە کوشیۍ یان زامڎار کریۍ،	Lhoni	Tawella	Hawrami_var_1
and the consciousness of the impotence of his once mighty arm	و ئا ڕۋە بە ناتەوانایی باڵە بەهېزەکەو وېش زانا	Lhoni	Tawella	Hawrami_var_1
but afterwards he had no leisure for the game,	بەڵام دماتەر ئاڎ هیچی تەر کاتش پەی گەمەی نەبۍ،	Lhoni	Tawella	Hawrami_var_1
and no inclination for the socialities there.	و هیچ حەزش جە پەیۋەڼییە کۊمەڵایەتییەکاو ئاگەیە نەبۍ.	Lhoni	Tawella	Hawrami_var_1
I remembered the answer of the old housekeeper at the parsonage,	من وەڵامو خاۋەنیانە پیرەکېم جە پەرستگاکەنە ۋیرکۆتۆ،	Lhoni	Tawella	Hawrami_var_1
when I had asked to see the clergyman.	کاتېۋ کە من داۋام کەرڎە کەشیشەکەی ۋینوو.	Lhoni	Tawella	Hawrami_var_1
found that his next trick at the helm would come round at two o'clock,	ئاڎ زاناش، کە نۊرەو ئاڎی پەی ۋنەخوڕای ئۆتۆمەبیلەکەی سات دۋۍ شەۋی مێۋ،	Lhoni	Tawella	Hawrami_var_1
in the morning of the third day from that in which he had been betrayed.	جە بەیانو یەرەم ڕۊ دماو خېیانەت چنەکریاکەیۆ.	Lhoni	Tawella	Hawrami_var_1
she would go on,	ئاڎە قسەکەرڎەیەنە هەر بەرڎەۋامەنە،	Lhoni	Tawella	Hawrami_var_1
deriving much comfort from the utterance of that foreign word	بە ۋاتەی ئا ۋاچە بېیانییا ئاسووڎۍ دېیارەنە	Lhoni	Tawella	Hawrami_var_1
but I stopped, feeling it would not do to risk a long sentence,	بەڵام من مڎرانۍ، چونکە هەستم کەرڎ، خاس نېیەن، وېم ۋزوونە مەتەرسی ۋاتەی ڕستېۋۍ درېژۍ،	Lhoni	Tawella	Hawrami_var_1
for my voice was not quite under command.	چونکە بە تەمامی سەرو دەنگو وېمەرە زاڵ/زاڵە نەبېنۍ.	Lhoni	Tawella	Hawrami_var_1
I suppose you know what for,	من ئەجۊم وېت مەڵامەتەکەی مزانی،	Lhoni	Tawella	Hawrami_var_1
and that you're prepared to come with me peaceably.	ۋەرو چېشی تۊ ئاماڎېنی، بە ئاشتییانە چنی من بەی.	Lhoni	Tawella	Hawrami_var_1
she had come upon something	ئاڎە چاگە چېۋېۋش دېیەبۍ	Lhoni	Tawella	Hawrami_var_1
there which had made a great impression on her.	کە هەژموونېۋی فرەش سەرو ئاڎېۋە نېیابېرە.	Lhoni	Tawella	Hawrami_var_1
when I told her	کاتېۋ من بە ئاڎېم ۋات	Lhoni	Tawella	Hawrami_var_1
there was only a master	بەس خاۋەنکارېۋی پېیا چاگە بۍ	Lhoni	Tawella	Hawrami_var_1
even as she listened to his words	تەنانەت کاتېۋ ئاڎە پەی قسەکاو ئاڎی گۊشگېرۍ	Lhoni	Tawella	Hawrami_var_1
and felt his caresses.	و هەست بە دەسبازییەکاش کەرۍ.	Lhoni	Tawella	Hawrami_var_1
a little fearful now,	ئیسەنە کەمېۋ تەرسەزاڵ،	Lhoni	Tawella	Hawrami_var_1
a little afraid	کەمېۋ خەمگېرتە	Lhoni	Tawella	Hawrami_var_1
but you've been on the inside,	بەڵام تۊ وېت دلېشەنە بییەنی	Lhoni	Tawella	Hawrami_var_1
and you ought to have sense enough to see for yourself.	و مشیۊ ئاڼە ئاۋەزت بۊ، کە وېت چېۋەکەی دەرک کەری.	Lhoni	Tawella	Hawrami_var_1
it left her in such a state of affliction	بارېۋی چامنەی ناوەشەنە ئاڎەش جېیائاستە.	Lhoni	Tawella	Hawrami_var_1
that for a long time she repented in her weakness.	کە پەی ماۋېۋی فرەی جە نیشاندای لاۋازییەکا وېش پەشیمانە بۍ.	Lhoni	Tawella	Hawrami_var_1
the directness of contact with men and women gave a thrill of power	پەیۋەڼی ڕاسەوڕاس چنی پېیایا و ژەنا دەسەڵاتوازی ئاڎی ورووژنۍ	Lhoni	Tawella	Hawrami_var_1
which he had never known.	کە ۋەڵتەر پنەش ئاشنا نەبۍ.	Lhoni	Tawella	Hawrami_var_1
though, with the quickness of memory and perception befitting a man of the world,	چنی ئانەیچە، بەخېرایی هۊش و ئەنەیاۋای پېیێۋی زانای،	Lhoni	Tawella	Hawrami_var_1
he indicated by a movement of the head that he was considering this information.	بە سەرەلەقنای ئاماژەش دا، خەریکو ئەۋەوەنەی زانیارییەکان.	Lhoni	Tawella	Hawrami_var_1
I stood alone beside the body	من بە تەنیا پاڵو لاشەکەینە مەنەبېنېرە	Lhoni	Tawella	Hawrami_var_1
when death came over it.	کاتېۋ کە گېیانش بەرشی.	Lhoni	Tawella	Hawrami_var_1
though he did all he possibly could to find it,	هەرچڼە ئاڎ بە گرڎ جۊرېۋ کۊشیا، تاکو ئاڎی بېزۊۋە،	Lhoni	Tawella	Hawrami_var_1
it was all to no purpose.	بەڵام گرڎو کۊششەکەیش ناکام بۍ.	Lhoni	Tawella	Hawrami_var_1
but he had only two rooms,	بەڵام ئاڎ بەس دۋۍ هۊڎېش بېنۍ،	Lhoni	Tawella	Hawrami_var_1
and had no bed to offer.	هیچ یاگەوتەیېۋش پەی مېمانەکەیش نەبۍ.	Lhoni	Tawella	Hawrami_var_1
to that poor queen	ئا شاژەنە بەڎبەختۍ	Lhoni	Tawella	Hawrami_var_1
that, if it pleased me, he would dress first and	کە ئەر بە حەزو من بۆ، ئاڎ ۋەڵینە جلۍ وېش کەرۊنە و	Lhoni	Tawella	Hawrami_var_1
then leave me to dress afterwards,	ئینجا منیش بە تەنیا جلەکام کەروونە،	Lhoni	Tawella	Hawrami_var_1
leaving the whole apartment to myself.	بە ئا جۊرە گرڎو هۊڎەکەی پەی من ئازېۋە.	Lhoni	Tawella	Hawrami_var_1
always toward that little door overthere,	هەردەم بەرەو ئا بەرە گولانەو ئاگەیە لۋۍ،	Lhoni	Tawella	Hawrami_var_1
from which there was no escape no escape	کە هیچ بەرشیېۋ چنەشۆ نەبۍ، هیچ بەرشیېۋ	Lhoni	Tawella	Hawrami_var_1
lashing them across the gunwale,	قەراخو بەلەمەکەیرە ۋزتېما چوەر،	Lhoni	Tawella	Hawrami_var_1
tumbled back to our places.	وېما دمارە گېڵامېۋە و یاگو وېمانە نیشتیمېراۋە.	Lhoni	Tawella	Hawrami_var_1
I was still horrified that	من هەڵای چانەیە تەرسابېنۍ	Lhoni	Tawella	Hawrami_var_1
was physically capable of such blasphemy.	کە من ڕوۊ جەسەییۆ تەۋاناو کفرکەرڎەی چامنەیمە بۍ.	Lhoni	Tawella	Hawrami_var_1
I mused on the disgusting and ugly appearance of him	من جە ڕوخسارە قېزەۋن و ناشرینەکەو ئاڎی فرە ورڎ بېیاۋە	Lhoni	Tawella	Hawrami_var_1
who would presently deal it.	کە چا کاتەنە ئیتر بەتەمامی ئاشکرا بییەبۍ.	Lhoni	Tawella	Hawrami_var_1
so that I repeated it to a sacristan,	بەجۊرېۋ کە من چېۋەکەم پەی خاڎمو پەرەستگێۋی دۋەپاتم کەرڎۆ،	Lhoni	Tawella	Hawrami_var_1
who copied it out for me from hearing it	ئاڎیچ یەکاویەک جە دەرخۆ پەی منش نۋیستۆ	Lhoni	Tawella	Hawrami_var_1
could think only of how to get away quickly to her own room	ئاڎە بەس تاۋۍ چانەیە ۋیرکەرۊۋە، کە چنین بە خېرایی وېش بېیاۋنۊ هۊڎەکەیش	Lhoni	Tawella	Hawrami_var_1
to make out the problem in peace.	تاکو جە بارېۋی هېۋرەنە چەبارەو گرفتەکەی ۋیرکەرۊۋە.	Lhoni	Tawella	Hawrami_var_1
which she commanded him to put on	کە ئاڎە فەرمانش بە ئاڎی دا، چا ڕۊنە کڵاۋەکۍ کەرۊ سەرەش	Lhoni	Tawella	Hawrami_var_1
and then complimented him on his appearance.	و دماتەر پەی شېۋەو بەرکۆتەیش ستایېشو ئاڎیش کەرڎ.	Lhoni	Tawella	Hawrami_var_1
that on which I find at last an opportunity of avenging my father!	ئانە کە دماجار من دەرفەتېۋم ئېستۆ، پەی تۊڵەکەرڎەیۆ تاتەیم!	Lhoni	Tawella	Hawrami_var_1
while he carried a valise in one hand and	کاتېۋەنە کە ئاڎ بە دەسېۋش جانتێۋش هۊرگېرتەبۍ و	Lhoni	Tawella	Hawrami_var_1
the foot warmer of his establishment in the other.	بە دەسەکەی تەرش کوتەپۊسېۋ پەی پا گەرم کەرڎەیۆ.	Lhoni	Tawella	Hawrami_var_1
he vowed in his heart to let himself be given two hundred buffets,	ئاڎ دڵو وېشەنە قەسەمش وارڎەبۍ، کە ئاماڎەن ڕا بدۊ دۋە سەڎ شەلاقېش ۋنەدا،	Lhoni	Tawella	Hawrami_var_1
sooner than be provoked to fight that monster.	نەک بوار بڎۊ پەی گژیای چنی ئا دېۋەزمەیە هانبڎریۊ.	Lhoni	Tawella	Hawrami_var_1
on opening the door himself,	کاتېۋ ئاڎ وېش بەرەکەش کەرڎۆ،	Lhoni	Tawella	Hawrami_var_1
for a moment he did not know me.	پەی ساتېۋی منش نەژناسانېۋە.	Lhoni	Tawella	Hawrami_var_1
there the child dragged on an existence,	چاگە زاڕۊڵەکە چنی مەرگی زۊرانی گېرۍ،	Lhoni	Tawella	Hawrami_var_1
miserable enough even to satisfy us	ئاڼە بارېۋی خرابەنە بۍ، نەتاۋۍ ئېمە دڵوەشۍ کەرۊ.	Lhoni	Tawella	Hawrami_var_1
but he listened to him,	بەڵام ئاڎ گۊشش پەی ئاڎی شل کەرڎەبۍ،	Lhoni	Tawella	Hawrami_var_1
feeling that his words were the expression of that mighty brutal force	پاسە هەست کەرۍ کە قسەکۍ ئاڎی درکنای ئا هېزە دڕڼە زاڵەیە بېنۍ	Lhoni	Tawella	Hawrami_var_1
which controlled his life and to which he would have to submit.	کە ژیۋای ئاڎیشا کۆنتڕۆڵ کەرڎەن و ناچار بییەن ملکەچش بۊ.	Lhoni	Tawella	Hawrami_var_1
for he remained in the room	چونکە ئاڎ جە هۊڎەکەنە مەنەبېۋە	Lhoni	Tawella	Hawrami_var_1
but must, be his wife,	بەڵام مشیۊ ئانۍ هامسەرەکۊ ئاڎی بۊ،	Lhoni	Tawella	Hawrami_var_1
and that it could not be otherwise.	ئەگینا ئەگەرش نېیەن، هیچ کەسېۋۍ تەرە بۊ.	Lhoni	Tawella	Hawrami_var_1
I was similarly equipped, and, following the stream,	منیچ بە هەمان شېوە ئاماڎە بېنۍ و شۊنۊ ڕۆتەکەی کۆتا،	Lhoni	Tawella	Hawrami_var_1
I made my way into the open air.	من بەرەو هەۋای ئازاڎ ڕام گېرتەنە ۋەر.	Lhoni	Tawella	Hawrami_var_1
I thought you might like to know he was there,	من ئەجیام، ڕەنگا تۊ حەزکەری بزانی، کە ئاڎ چاگە بییەن،	Lhoni	Tawella	Hawrami_var_1
if you had anything to say to him.	ئەر تۊ چېۋېۋت بییەبۊ بە ئاڎیش ۋاچی.	Lhoni	Tawella	Hawrami_var_1
he tried vigorously,	ئاڎ فرە کۊشیا،	Lhoni	Tawella	Hawrami_var_1
but the sleeper did not wake.	بەڵام بەڵام کەسە وتەکە نەچڵاکېیارە.	Lhoni	Tawella	Hawrami_var_1
his mouth was parched and his body was wet with sweat,	دەمو ئاڎی وشک بییەبېۋە و جەسەش بە ئارەقە خېسیا بۍ،	Lhoni	Tawella	Hawrami_var_1
